Public Key gen UE(us),Shared Key gen UE(us),Total
117.3889999,315.315,432.7039999
115.8700001,314.889,430.7590001
113.704,314.519,428.223
115.296,315.388,430.684
114.1290001,313.7409999,427.87
114.445,314.648,429.093
114.296,315.074,429.37
114.76,361,475.76
125.555,320.611,446.166
117.055,315.7039999,432.759
114.352,315.6859999,430.0379999
115.093,316.203,431.296
115.203,314.648,429.8509999
114.852,314.259,429.111
114.963,315.593,430.556
114.9999999,314.778,429.7779999
113.7410001,328.926,442.667
120.481,315.6289999,436.1099999
116.26,316.0560001,432.3160001
114.3520001,316.092,430.4440001
115.092,315,430.092
116,315.2410001,431.2410001
115.037,314.518,429.555
116.2770001,315.518,431.7950001
115.037,315.556,430.593
116.186,328.6289999,444.8149999
117.2779999,315.852,433.1299999
116.5929999,314.982,431.5749999
114.759,316.519,431.278
115.7409999,314.778,430.5189999
115.649,315.7589999,431.4079999
115.037,315.537,430.574
114.315,314.7409999,429.0559999
115.4439999,314.667,430.1109999
116,357.5549999,473.555
122.667,318.149,440.816
118.37,317.296,435.666
115.63,316.334,431.964
114.907,315.4450001,430.3520001
115.111,314.871,429.982
115.445,316.0929999,431.5379999
114.093,316.2410001,430.334
114.963,315.463,430.426
114.814,327.537,442.3509999
117.963,316.907,434.8699999
116.722,316.8520001,433.5740001
116.6489999,315.056,431.7049999
114.8890001,314.3709999,429.26
115.63,313.796,429.426
115.093,314.5000001,429.593
115.4629999,314.537,429.9999999
116,316,432
114.667,328,442.667
117.6300001,317.1659999,434.796
115.5370001,315.186,430.723
115.426,315.1300001,430.5560001
115.519,316.537,432.056
114.815,314.482,429.297
114.796,313.6849999,428.481
115.185,314.759,429.9440001
115.3339999,314.7039999,430.0379999
114.889,358.37,473.2589999
125.0370001,318.5920001,443.6290002
118.556,317.0370001,435.593
117.444,315.777,433.221
115.3699999,316.963,432.3329999
116.9999999,314.8339999,431.8339999
115.0190001,351.963,466.982
138.629,322.334,460.963
118.093,338.76,456.8529999
120.574,319.426,440
118.2780001,318.4449999,436.723
116.0739999,326.815,442.8889999
137.3150001,324.3149999,461.63
120.574,333.834,454.408
117.7590001,315.222,432.9810001
126.6300001,325.87,452.5000001
119.389,316.186,435.575
117.4820001,336.352,453.834
121.296,318.055,439.351
117.019,317.074,434.093
117.241,315.9620001,433.2030001
116.241,314.888,431.129
116.5560001,314.519,431.0750001
117.166,315.926,433.092
116.574,317.2410001,433.8150001
118.0739999,316.4259999,434.4999999
116.722,368.555,485.2770001
128.334,320.556,448.89
119.056,318.0370001,437.0930001
117.351,316.537,433.888
117.167,314.26,431.427
116.2029999,316.519,432.7219999
116.2220001,315.574,431.796
116.9259999,313.6480001,430.574
116.426,315.241,431.6669999
115.685,332.667,448.3519999
118.389,316.925,435.314
116.445,315.241,431.686
115.371,315.9070001,431.2780001
115.2780001,316.333,431.6110001
116.111,316.408,432.519
116.389,314.611,431
