Public Key gen UE(us),Shared Key gen UE(us),Total
20.42599999,80.92600001,101.352
20.94499996,79.66600003,100.611
20.463,79.63000002,100.093
21.14800003,79.57399998,100.722
20.57400002,80.09200002,100.666
20.61099997,81.03700003,101.648
23.87000001,86.64799998,110.518
21.90800001,81.05500001,102.963
20.64800003,79.51800001,100.166
20.61099997,80.40699998,101.018
20.57399996,81.22200001,101.796
20.79699999,79.98199999,100.779
20.49999995,79.94499998,100.4449999
20.85199998,80.148,101
20.31500003,80.86999998,101.185
20.72200004,79.44500004,100.1670001
20.81500003,79.87000004,100.6850001
20.70400001,79.83400002,100.538
20.463,80.83399996,101.297
20.38899999,79.83300003,100.222
20.75899999,79.74000005,100.499
20.85200003,81.056,101.908
20.81400004,79.55500001,100.3690001
21.03700001,79.70299998,100.74
20.83300001,80.056,100.889
21.07399996,80.61199998,101.6859999
20.44500002,79.59300001,100.038
21.01799998,80.03700003,101.055
20.50000001,80.481,100.981
20.90699996,79.75900002,100.666
20.31500003,79.33299997,99.648
20.81499997,80.889,101.704
20.463,79.72199995,100.185
20.81499997,79.852,100.667
20.24099996,80.22200001,100.463
20.77799996,80.00000003,100.778
20.31500003,79.74100004,100.0560001
20.57399996,80.16700002,100.741
20.53700001,79.66699997,100.204
20.74100001,80.64799999,101.389
20.72199999,79.87100003,100.593
20.85200003,92.22199998,113.074
21.11200001,81.09300001,102.205
21.14800003,80.29700001,101.445
20.13,80.056,100.186
20.62900001,80.07399998,100.703
20.09299999,79.83400002,99.92700001
20.85199998,79.685,100.537
20.259,79.88899995,100.1479999
20.75899999,79.90699999,100.666
20.59299999,80.46300002,101.056
20.94400003,80.64799999,101.592
20.48099998,79.40700004,99.88800002
20.61100002,80.31499999,100.926
20.55499999,79.66699997,100.222
20.94399997,80.556,101.5
20.88899998,80.314,101.203
20.75899999,79.83400002,100.593
20.35199998,80.07399998,100.426
20.81500003,80.481,101.296
20.40699997,80.09300001,100.5
20.796,80.352,101.148
20.33300001,80.24099998,100.574
20.834,80.20399997,101.038
20.53700001,80.03699998,100.574
20.53700001,79.94399999,100.481
20.31500003,80.23999999,100.555
20.59299999,80.74099998,101.334
20.68499998,80.11099999,100.796
20.70400001,80.13000001,100.834
20.42599999,79.61099999,100.037
20.62900001,80.33399996,100.963
20.61099997,80.00000003,100.611
22.44499996,82.35199999,104.7969999
20.51899997,80.51899999,101.038
21.05499999,80.59300001,101.648
20.72199999,80.22200001,100.944
20.83299995,91.81500002,112.648
21.22199999,80.46299996,101.6849999
20.75999998,80.53700003,101.297
20.31499997,80.33399996,100.6489999
20.40699997,79.77799999,100.185
20.26000004,80.25900001,100.5190001
20.49999995,80.22200001,100.722
20.01900003,79.72200001,99.74100004
20.42599999,80.05500001,100.481
20.463,79.96299996,100.426
20.16600001,80.20400003,100.37
20.64800003,80.31499999,100.963
20.59299999,79.87000004,100.463
20.35200004,80.03699998,100.389
21.03700001,79.94399999,100.981
20.12900001,89.92599999,110.055
20.88899998,80.27799998,101.167
20.62999999,98.29700002,118.927
21.12999999,81.018,102.148
20.87000001,88.07399996,108.944
21.167,79.685,100.852
20.40699997,88.334,108.741
21.27800002,80.57399998,101.852
20.81499997,88.79699999,109.612
21.167,80.20399997,101.371
20.55599998,88.29699999,108.853
21.13000005,79.29600002,100.4260001
20.51900003,88.77699997,109.296
20.963,79.648,100.611
20.37100001,80.389,100.76
20.75900005,86.94399997,107.703
20.53700001,79.61100005,100.1480001
20.70400001,87.57400002,108.278
20.64799997,80.59300001,101.241
21.01899997,80.20399997,101.2229999
20.48200002,123.092,143.574
23.51899997,83.20400002,106.723
21.42599999,80.57399998,102
21.29699999,80.66700002,101.964
20.79700005,80.46299996,101.26
20.70399995,79.63000002,100.334
20.55499999,80.73999999,101.295
20.83300001,80.37100002,101.204
20.62899995,79.75900002,100.388
20.94500002,80.50000002,101.445
20.35199998,80.01899999,100.371
20.85199998,80.35099995,101.2029999
20.53700001,80.77799998,101.315
20.94400003,80.42600001,101.37
20.35199998,80.40699998,100.759
20.963,80.056,101.019
20.37000002,79.83400002,100.204
20.81499997,80.09300001,100.908
20.51900003,80.37000003,100.8890001
20.44400003,80.59300001,101.037
20.53699995,80.11099999,100.6479999
20.51899997,80.18599999,100.705
20.22300004,80.27799998,100.501
20.90700002,80.07399998,100.981
20.81499997,80.25900001,101.074
20.85199998,79.96300002,100.815
20.51799999,79.88900001,100.407
20.72199999,79.98199999,100.704
20.37000002,80.50000002,100.87
21.07400002,80.40699998,101.481
20.75899999,80.22200001,100.981
20.68499998,80.31500005,101
20.22199999,80.16700002,100.389
20.53700001,80.12999996,100.667
20.07400002,80.27700005,100.3510001
20.44400003,80.07399998,100.518
20.42599999,90.79599999,111.222
21.18600003,80.03699998,101.223
20.16600001,79.99999997,100.166
20.75999998,79.86999998,100.63
20.37100001,80.056,100.427
20.33300001,80.01800001,100.351
20.463,79.981,100.444
20.24000003,79.87000004,100.1100001
20.20400001,79.88800002,100.092
21.31500003,79.94400005,101.2590001
20.68600003,80.51900005,101.2050001
20.57400002,79.00000003,99.57400005
20.27799997,79.27799999,99.55599995
20.74100001,79.33300003,100.074
20.25900005,79.29700001,99.55600007
20.72199999,79.01800001,99.74
20.33300001,78.88900001,99.22200002
20.57400002,79.31499999,99.88900001
20.51899997,78.92600001,99.44499999
20.85199998,79.48199999,100.334
20.37100001,79.57400004,99.94500004
20.62999999,79.73999999,100.37
20.36999996,79.09300001,99.46299997
20.25900005,78.90700005,99.1660001
20.24100002,79.53700003,99.77800005
20.61100002,89.27800002,109.889
20.92599999,79.55599995,100.4819999
28.51799997,90.73999996,119.2579999
21.629,81.61100004,103.24
26.50000005,80.889,107.389
20.88899998,80.57399998,101.463
21.463,80.77799998,102.241
21.42599999,81.16599997,102.592
21.14800003,80.852,102
20.72199999,94.11100001,114.833
23.075,83.14799999,106.223
20.77800002,80.24099998,101.019
20.92599999,80.13000001,101.056
20.42599999,80.11100005,100.537
20.77800002,80.36999998,101.148
20.38899999,80.09200002,100.481
20.37000002,80.056,100.426
20.51800004,80.29600002,100.8140001
20.74100001,80.01800001,100.759
20.70299996,80.09200002,100.795
20.85199998,80.20399997,101.0559999
20.44500002,80.148,100.593
20.57400002,79.87000004,100.4440001
20.20400001,79.96300002,100.167
20.77800002,80.57499997,101.353
20.20400001,79.85099995,100.055
20.42599999,80.96300002,101.389
20.83300001,80.44399999,101.277
21,80.59199996,101.592
20.50000001,80.20299998,100.703
20.796,80.27800004,101.074
20.42600005,80.01899999,100.445
20.463,80.24100003,100.704
20.31500003,79.90699999,100.222
20.44399997,80.556,101
20.51900003,79.94399999,100.463
20.42600005,80.66699996,101.093
20.40700002,80.33300003,100.7400001
20.59299999,80.48199999,101.075
20.20400001,80.29599996,100.5
20.22199999,79.44500004,99.66700003
20.48200002,79.33299997,99.815
20.59299999,79.25899996,99.85199995
20.592,79.57400004,100.166
20.77800002,79.777,100.555
20.40699997,119.278,139.685
23.61100002,83.53700002,107.148
21.53700001,79.70399997,101.241
20.796,83.18499999,103.981
20.20400001,80.00000003,100.204
20.92599999,80.389,101.315
20.72199999,79.92499997,100.647
20.57399996,79.814,100.388
20.44500002,79.648,100.093
20.68499998,79.981,100.666
20.62999999,80.27800004,100.908
20.74100001,82.593,103.334
20.72199999,79.59200002,100.314
20.963,79.852,100.815
20.49999995,80.11099999,100.6109999
20.77699997,79.90699999,100.684
20.36999996,79.31499999,99.68499995
20.796,79.92600001,100.722
20.57399996,79.81499999,100.389
20.51899997,82.222,102.741
20.20300002,79.96300002,100.166
20.74100001,79.94499998,100.686
20.61100002,79.61200004,100.2230001
20.74100001,79.99999997,100.741
20.44499996,79.61100005,100.056
20.667,79.72199995,100.389
20.62900001,82.03700003,102.666
20.74100001,79.94500004,100.6860001
20.40700002,79.57399998,99.98100001
20.62999999,79.87100003,100.501
20.00000001,79.648,99.648
20.33300001,80.09200002,100.425
20.44499996,82.07400003,102.519
21,79.981,100.981
20.55499999,79.83400002,100.389
20.64799997,79.55500001,100.203
20.44499996,90.20300001,110.648
21.09300004,81.44399999,102.537
20.50000001,79.99999997,100.5
20.55499999,81.74099997,102.296
20.44400003,79.556,100
20.40700002,79.83299997,100.24
20.40800001,79.685,100.093
20.90699996,79.75900002,100.666
20.74099996,79.53699998,100.2779999
20.463,82.03700003,102.5
20.59299999,96.407,117
